speed,terrain,braking,ac_load,energy_wh_per_km
104.36227506742134,3.637057554520945,24,3,175.88434247569856
63.635552285515274,4.0386484642407146,15,1,136.8648647167307
136.6138499265153,5.65926244656934,0,1,143.14097156971917
135.49367539305337,0.3010679666658955,20,3,163.557882448627
50.213875499043695,4.831187483747675,13,5,141.81337936209664
79.66982070708625,3.17172010494817,14,1,131.5719999891741
56.10539717801236,4.91246028266872,8,2,126.14374609173466
54.18085932529611,1.7964319772887682,14,2,127.62665489884472
24.426433682543937,13.357909211098423,16,1,150.1516096871292
93.14772007758762,8.90388680331073,24,5,211.79940575440943
80.32148278746338,10.186534787167345,23,4,196.90744748780475
26.177450149998723,11.837568579110075,3,3,131.41351039300832
53.437575708393375,7.476632983935859,11,2,134.8358196821213
128.99190631599845,1.3038043213113553,26,4,197.13072476296597
48.74742688003669,8.056598127278217,25,1,156.80807126564298
37.38738465094677,8.802616770313186,4,4,131.44431224405332
78.73433123330756,11.18159211276495,28,0,185.0331749263496
138.27805449327207,6.474893193445191,4,2,176.53783907351436
49.04663258138005,1.9137045419334564,10,1,98.39917731788225
100.65626568870543,4.256638586980867,27,3,184.87352159391386
111.39435383944611,5.446234445979527,5,5,177.11582128924638
48.51650527908796,9.688758619974019,6,1,120.07516306397984
107.38596183342315,8.561674570033679,23,3,181.78351168616757
64.13397592631038,5.341450888467694,13,5,155.17784644004078
95.87669967122953,14.797728731894695,23,5,225.0612988074885
96.02356529130736,9.086622290353308,10,1,169.04752625917237
84.29296208897102,3.558401876039917,29,4,179.96526411836632
30.834772406528998,1.5267370893060561,12,4,105.37309922863513
120.23629947070856,2.2928870877649805,1,5,151.50678886693936
58.4936077966083,3.689365925767622,24,4,165.79817707394116
42.38222124798251,2.410220598893335,6,0,94.47317216190184
24.89301698657167,2.7985053607695862,19,5,109.85861358263708
90.90715318258901,4.276427530407706,3,5,147.53614196787842
101.30772342107389,2.6006039294213226,26,3,178.87314682954087
21.99053947134274,13.451481369396378,7,4,143.454249438787
81.45116699591372,1.2035061849246331,19,5,151.99760580469805
47.179493023752556,7.86767084355382,28,0,163.73463418451837
97.42073484913398,6.155952404844923,21,3,189.828522113939
40.92397148059897,14.735679253629096,20,1,150.87181621626885
102.91252857229591,1.6805835325207852,18,5,163.48617545152914
66.4082415560645,5.967833985686124,12,0,128.15843566609743
132.40759864840814,14.542056499130533,13,2,222.6008508153004
36.50251329751919,12.982606888409704,9,0,134.31075854328446
60.92796212603102,12.256081064239199,10,0,142.11235113125602
33.61682254887069,3.8685424056740976,1,3,102.12053177047781
130.96323419342752,2.563313810850987,24,1,179.3405070750525
125.28072240571773,10.029648298866466,25,2,213.34781976565685
50.95299532581868,13.940639836913787,8,4,164.51708907591376
99.19808552410149,8.351443395208946,16,4,190.31909242200456
118.0666640241459,8.574190342048498,25,0,191.66836296929122
86.62409739193548,4.199686404904263,2,3,136.86877599595613
83.55806940272078,11.542393997879053,23,3,196.1198658858921
49.0222749080542,2.8056562283628503,5,4,105.09985716694091
31.172332136707904,4.855188546063655,4,2,99.02994302071579
127.66589095439922,6.381546579246252,4,1,150.20401366446282
128.05016685959964,7.614155680266825,21,2,199.41461715503465
95.97217487279215,3.6361459862262038,14,5,172.9636803024318
60.683574925844084,1.722552371088053,22,5,143.31132239184174
61.90514895351931,9.159300636624488,16,1,154.49447916504508
107.11468146442873,4.329458298603837,8,4,153.3543424062469
127.65323119430926,8.718573321339184,2,1,165.67983648127466
126.45037091181408,2.3154407291130346,19,3,185.21361939970447
113.58506550291486,7.217101527822262,25,5,193.98334082015762
97.04379753851453,7.988841488273788,16,0,154.06583786123312
30.09679579940586,0.7773530523364036,28,0,112.61565412810975
39.39544569135365,5.049064172908809,26,4,157.15384801990035
127.82650262324951,2.0162201540846136,9,3,158.62971555542154
92.7714871591508,0.9506245570915162,2,2,116.69834426800918
21.10364619399556,14.849403485849178,17,3,178.0036778626041
32.17658514392385,4.835307674620845,17,0,103.54752355404388
99.6202122929667,12.148116687819522,29,0,213.6484742579603
20.60739006154624,3.8196098214564578,16,5,122.64304830551823
39.296966170099836,10.22254083335894,23,3,169.26414137548554
85.84805472399033,11.403417898345298,2,3,176.7540768737402
103.02742372312319,8.934581109117664,2,0,150.66420285982798
98.23535114031206,7.073642828252376,5,2,153.21574767551675
46.91231713526717,6.177613712209028,12,4,151.2508238111914
105.4615065617043,5.23302399814493,23,4,198.60738908634784
48.46989049961601,13.942937163717387,28,3,187.85853034534767
59.04796377911212,12.459291116815937,14,4,176.82214067436186
109.5789686141629,14.475403659997689,24,0,197.10902993536243
97.95594788566576,1.864458352283171,8,0,120.31017503353814
121.90680925930135,10.963012128054665,3,3,183.90855780859835
98.9135470760412,14.075106852315567,13,3,193.23171283263693
88.19703240025659,2.718495992484902,4,5,142.17913737786895
31.240972139371095,0.9974440105016624,1,3,83.427282400405
64.12589636713201,11.116809739350886,10,2,159.2341106368431
51.824284121807054,8.617096697698678,8,4,140.56936508765403
49.27875720549003,12.627431651374081,23,3,172.95578961329664
136.76126657029346,2.0965856493943424,2,1,154.86811714913955
67.17172696001126,11.929009677898353,26,5,199.85350094608063
127.04558662125359,3.024409800716168,27,1,191.20507592055378
95.73663511967155,2.4548391429855676,28,0,173.14331385552546
115.37735642499781,2.4639869689648943,8,4,158.78372172283855
80.31645117262306,12.218620803470731,2,3,152.81390136191155
89.22846615516309,9.977958310443002,24,1,184.22003313849112
79.10212325826367,7.84598137153679,1,4,152.7855267739594
43.42915853576534,5.3824572618525375,11,0,113.03730453477225
106.69425383138064,13.158008112196624,9,2,177.20745040998065
53.692683492902695,5.886676611339531,8,5,143.93546720936945
22.917915971774462,12.248991592073656,14,4,158.1029677037673
97.45667550886014,6.587023628553276,7,4,158.57960473058571
41.253281528845875,5.654166441373613,24,2,149.45058968763996
132.85503012234972,6.940196785044097,4,4,180.63395397726995
134.4714292403105,4.520668112462131,10,0,159.1860936848985
129.78372682645383,11.214140702643768,26,0,203.17851295769805
64.41904403065332,7.540805851387187,1,2,133.2382809847868
21.85479398346409,3.48319042720226,23,5,143.51932609824615
131.39822751052705,13.493618599118527,27,3,245.08450125779282
71.38209779807772,5.758368320598171,14,1,152.41893999066406
135.99857828524034,8.153292916709828,5,3,189.77386845409225
135.63439725071032,13.597081664468204,7,4,217.8614930575115
122.36113465608321,9.363569938709881,26,1,188.96514176427482
55.333867048350285,1.753470610625461,4,2,110.98936228593134
66.21172743223103,14.097481854202126,15,2,177.78160799040353
122.13640058202283,9.415620796071268,25,5,227.44425697555587
58.03064061875332,5.023584219856292,17,1,137.06738676822425
40.3391296023311,2.0890810899508088,5,0,91.75046407034013
86.81615149500202,11.910377839054439,4,1,164.90860248363242
132.33857289929372,9.301091338927703,27,4,234.2814382397608
103.52357560099676,8.001916379644824,15,0,168.9240955937365
88.40734041072379,13.408388745764364,12,2,184.1300611438563
31.661179252492225,11.828958168367961,27,1,137.09965608972976
93.80086720390037,2.2751231959912674,4,3,129.2802849507038
138.8064620125116,4.675831016933223,12,5,185.05448513643466
36.810081828382884,3.727337097216986,16,3,134.48131379741034
82.1995582836484,11.159194388590155,17,5,198.50881011084002
125.28476863135465,0.5029865210366907,7,4,150.11771136524968
108.89223413050453,8.548345273069748,12,3,177.26698411242776
103.64188891943216,11.436880286110359,29,1,205.98080358968133
104.29809007845311,13.151484551426242,28,1,211.2901830182255
63.13893814637062,5.131226230738612,18,3,138.25180826257844
55.231021311739205,12.318859570080193,25,1,163.12381512114217
117.12333865742164,1.6594760543281084,2,4,144.74428159081936
117.21360736150169,12.696784376017773,23,0,215.11781503584695
124.04867822961245,1.9123299349797362,7,4,154.37700909826353
129.58886630677654,5.959309358405509,1,5,174.8181152250803
81.36108786331253,11.959430486693304,7,4,179.12846200217453
80.18195536246395,2.248761410231607,26,5,164.95719321373397
115.79542147601302,3.4387709284896224,12,1,153.67253316980708
97.99567169333181,10.833788525895994,12,0,162.40039326939493
104.2360252709244,10.800548048191116,0,1,167.59276328996944
115.49512033233212,9.617214493279459,5,2,183.26560622741405
126.80064101810795,10.4092266670065,23,1,200.17854855989196
60.5594188221843,8.140866650213942,18,5,173.38619295884095
65.06995431679329,3.7769858836042913,15,1,138.69071053099304
31.27783278090428,5.185439902558792,7,1,107.89509528178837
89.39361691954088,2.723965752021385,27,0,157.784537439685
24.31307285560905,13.626758420004425,0,1,128.5473370874979
75.87176217589521,8.750876921491807,26,0,164.0904474795889
85.1173561649092,6.012771251454598,26,3,178.49675514960637
54.38495025539413,6.93008705466199,15,2,134.33017901380782
90.8999912682813,14.20925009417723,8,0,176.03694309528268
23.66002999268593,2.300271046741203,12,5,109.33600718818077
24.481782649905732,8.793447480251958,10,3,125.49286610745459
118.71206727915899,7.58833018326699,12,0,172.12192404668934
63.222876969351546,9.171813531519717,24,0,167.40697961791233
35.247261518226175,0.27165275731260763,20,2,104.97795717014414
82.66919120657653,13.081858634162272,9,5,195.58219153077732
112.3992263718333,13.981774237254186,3,4,196.41215012145472
45.89852329962118,8.476997753838134,26,4,163.59348227848204
94.74685709828003,10.449762358153384,5,0,141.02543652552868
30.24169579925216,13.837490717659435,27,1,170.9684226680925
26.201806540232923,10.60857951470098,6,5,144.75615389747813
83.76255578817776,2.28808564371392,4,3,132.61560294697017
84.87621459321278,8.644325402502197,10,1,155.35236538373522
96.49158817978478,9.100725695742838,12,1,165.28725439745682
107.13096004671938,6.36196006953579,25,5,207.8203176588068
137.10224953550414,11.046663534370843,24,0,206.80535974367177
81.95604179614344,14.015505221535223,18,0,195.13154886803008
58.75477675294952,13.883527693601645,22,0,187.77848417115646
115.42234337224444,6.762590571061981,9,0,159.93426682456013
52.4998701514489,1.698570687611329,9,4,120.07260820125748
72.67657048467633,14.77261798443502,10,0,161.4050464472709
29.414765761071916,12.583471296689012,20,4,172.2127354097965
23.0420892098549,1.8699402180490026,29,4,131.97447542997475
135.517809761351,13.812628239260585,6,0,173.57230256588872
120.3176144614647,13.048445430931924,17,2,187.27149199667784
103.51690473124376,7.782570856891081,3,3,151.24443960100268
69.07435332971238,8.869131536173938,1,1,128.9721631258694
40.795318408501494,5.985040558051954,13,4,138.47312714893658
38.77244512053032,0.82142458233047,12,5,113.25510933356578
50.02914777975144,5.027958624688514,28,5,170.66400450374817
85.90719976473446,12.042801728970172,11,3,176.3216999182851
105.75151072400747,0.06948034506904288,6,5,135.53432575347955
99.22368520612775,5.002487575367162,1,2,134.9142053533923
53.59206763351314,5.97253040386415,12,5,153.14901909448966
134.58383367958328,8.060934044068842,13,1,177.76154240205477
108.54763000349222,13.797834246191407,26,1,208.49107808270338
86.52248630136808,5.1951899154894186,16,4,156.94024669116126
93.40648954812227,5.204298028443415,8,0,119.76893596658209
70.35200749133479,11.062518721646226,16,2,165.41966038820962
49.7277187401389,6.7832691133471075,7,4,139.28239660109202
62.71672143815139,3.369072344099729,1,2,108.29765090995984
110.9415332557243,6.786592741990401,27,0,184.95728384894574
21.727218635570704,2.112855305696998,23,5,132.92027079005177
33.92871686082995,2.6458047975933496,12,5,117.62859740743812
25.52031704261033,7.475516591092196,2,0,77.2311634918272
24.887456278276417,6.2838817425682185,15,4,137.33775099175526
122.65527008132086,13.7226885160215,5,0,190.05291270315573
104.43894312560285,5.435908486749497,18,3,169.9817456138174
76.90085949047902,8.708825254170652,29,1,180.96913174611757
31.740099278120177,9.483964318792955,6,4,129.88392347356265
78.99390501401987,0.19641684882500454,9,2,121.19232087910828
76.81661249366789,9.953060580250659,8,3,172.82135747021368
40.784224389201825,2.6705395030462715,1,4,110.23102260802062
72.06219790855675,14.416054762041828,27,0,190.4862239899902
67.82056812768482,2.2299409162966946,27,0,146.5518154337996
93.90201176626597,6.219361855905356,14,0,160.45350943196271
96.21123810411726,1.2802450211796579,29,0,162.31448426234724
25.436481172645344,14.953113777689211,4,2,136.23674857882267
64.95351375517654,7.5329251549686385,28,3,182.07180963031794
95.10318988570836,8.930775259800656,21,5,193.95884279011986
80.37635102961053,1.006147160826412,3,1,102.19215026823932
122.77878094259867,11.249407055987668,19,2,198.3526229079011
99.0432357942734,3.1485838964337862,3,2,133.87679319486114
39.55213124977156,13.470814341610707,17,5,176.16331286812786
28.468249688051582,3.0770946072301077,3,5,97.20438375096676
97.09031338475788,2.8603158099549986,26,1,164.18201597771068
23.181357264994617,0.5482450177214232,16,1,97.66178051598783
90.2930697528156,7.081004176649989,11,5,186.61755700627324
132.8276289709949,8.472616998939246,21,0,203.48358829598482
89.05690134510547,0.9856295914252855,16,2,121.90347631290571
66.58039114478262,11.63291425042516,9,4,168.59435942313297
97.19458621308237,6.799332521220414,21,1,183.74867591443393
74.990346858982,7.8658540399137005,0,1,114.75463634536214
85.4740147179122,6.611441204073422,21,5,188.9426478087404
132.97577705318304,6.01144591312989,25,3,205.938112400181
66.33231653609292,8.394604969623268,23,4,187.9801340474781
135.3428676588697,2.328603688960688,26,4,204.55419291127222
128.64207703472766,2.728921957429067,17,1,160.6288104140792
43.494936174715576,12.92678431520276,17,0,150.79728713931542
28.323356105019855,14.19173193200449,13,3,155.0273759826489
32.0933601652912,5.599639744196294,14,4,129.8691493574795
22.186619078185966,4.0611700971533065,28,1,137.9107553937269
31.333155290711407,9.659993148585237,11,4,134.49890639764595
101.96081280996282,6.131012566471446,3,3,158.12494842915297
28.54263781522748,0.3807953349051729,26,3,122.03076662138503
58.27707563525136,2.3422889604928554,2,2,103.72349007375554
121.38503731633455,10.739583432710964,19,5,219.56837681089286
22.792632288299103,9.88385912865227,28,5,172.43657318293387
117.7362179106723,0.40643988755225235,11,1,140.9586676210498
53.82257297280799,3.3295824289942417,6,3,127.07074196582994
34.17977931459875,3.466121948821071,28,2,145.5119547832927
103.60845984369807,10.078391153980926,10,2,171.5769150055031
95.47314161358608,0.2956580663154623,0,4,135.12881526639023
125.29664162324636,1.5616287297686076,5,4,156.62194848496506
108.20852525646629,11.99874128059784,14,2,194.9810743508623
116.41771164618183,2.678169930815004,14,4,163.06475407631797
53.84414870855678,9.79119161777812,18,3,158.89126642900544
41.292745253566736,3.572741715700898,10,0,95.55858595152623
110.073770196903,1.4916208913901774,25,3,176.6993286036519
116.82016871207168,3.6475828649918114,22,2,183.39269732279593
138.8606170400808,10.834003977834888,25,2,228.59024453076574
69.51412122937117,12.835447021594286,1,3,166.55461407255652
64.64217029513398,12.453297968504874,13,4,168.89643000940998
113.16955528903962,5.957752944276822,1,4,158.4516972988421
60.89642483036214,10.021277048559693,28,5,185.7594484580697
131.69087907242778,3.0747644312373144,3,2,143.33861739557983
123.00953022116141,4.3972159539151985,16,1,179.31120896706537
71.4792832850022,13.445037277816796,2,5,165.56240015049676
110.10452813497969,0.19502885266104053,12,4,146.0159219231498
110.54514489016188,1.2826279628170212,8,3,127.81778378070163
32.37486426031191,3.11829382719041,6,4,100.19125668263744
128.30634880154798,0.39798305810729573,14,3,161.13349931979815
80.63028469374285,2.7215315263469595,22,5,157.00507324334387
119.17489593292899,8.745623414545383,28,2,208.78516410607918
58.40595212367341,6.321368258887469,28,4,184.89409279501973
127.46278741954406,13.390075666154623,10,3,201.37953239371825
66.70420144809958,12.261653426076613,19,2,169.7220701782067
21.3005181776358,5.12726027546814,1,1,75.09814027353329
128.64583717031164,3.891351501469387,14,3,167.8187955679381
30.954401214336027,5.695386122509004,13,5,138.03880479374507
58.31763651084978,8.854424137722116,19,1,153.99762835246275
134.0074360460966,4.020954612343144,21,1,190.94313511123514
134.07285763250673,9.36223361773701,10,0,196.0513521836861
88.81254657479434,6.141174782868607,26,4,174.00909802107785
95.82046546037591,8.280707712779703,2,3,156.25573979487854
73.81346263739837,6.54189793702975,16,1,139.30671465508956
55.18529260376774,4.416986393128765,29,0,153.2903155190433
59.439745444389914,14.226799604432351,11,5,179.1957496757759
100.70221472924462,11.454086912396413,23,2,201.85625857404582
110.2849435325216,2.1016976364967883,27,3,171.91233724206165
114.98948524710183,13.027019638468692,28,1,217.09035350123054
114.75417713534647,7.311467973742705,20,4,198.81567618504477
30.944732365842846,13.41828340341137,14,0,152.28859820760485
79.33043656430978,11.997828839209728,15,1,165.23309307615634
26.907051201997312,6.378202567038501,4,4,108.45150841710989
85.94346587884826,0.337039624801761,26,1,156.26855516397424
72.98366016480524,4.030160390774191,19,3,146.23611539238544
126.52450193099597,8.124513219913004,5,3,185.5518351900426
62.10980150624944,9.50217329739221,18,3,166.60188149550845
34.0480419713127,3.868315281498034,24,5,150.5270700015145
37.1590018463403,2.090341111092362,4,5,109.79694397224858
111.38127580609667,12.523953551989488,2,0,159.5948152643631
94.18616759795133,14.766032710553281,26,3,224.4949259567631
32.13472113473483,7.885352734540287,0,4,108.64328534448765
30.092816733799694,2.5751892877245526,25,1,118.33962315838698
104.1162957750944,4.084609897790534,27,2,185.87774478448497
28.73156076370322,0.275860148212001,5,4,93.68952869620516
118.62320711484274,13.714482098407485,14,5,219.6321330558232
104.74906725877955,1.766266243352117,1,5,130.64465213457208
29.761853677027972,8.647747132713803,28,4,158.77483442227495
30.18052569022303,4.11082831030809,2,5,109.36530100660605
138.39674942014105,8.3126700377369,16,3,209.94585431091318
64.91249549073444,9.771305825277963,24,0,156.35555655938646
64.47705764802691,12.446127055608024,23,1,172.1521408316309
117.5359480709003,3.0963190764090482,11,0,147.78032654159813
133.66982928606305,0.16493742987720716,17,1,161.3639501921794
138.32012765874452,2.053284451032109,14,1,152.41355672928682
110.40538223107299,13.500279627721577,11,0,185.33685195705002
65.1511502637099,13.108351163437728,15,4,177.7371523301351
30.02008600384025,8.961196532554624,26,1,162.78521077035433
113.25762991129241,9.0077529065048,7,0,162.5791779146799
87.00850996829661,9.975550118193832,27,1,193.07909405276052
70.90664110963715,2.6305691793517436,13,2,134.04513580071415
128.7625262113683,13.716179188874397,24,4,229.61081343709805
33.34369787673816,6.281557873381097,16,3,148.48346536443609
79.1150125149031,5.747077923742462,28,1,156.87402922430232
21.362437372090287,7.783765579242563,20,2,140.31814987382236
76.23927703929516,0.7044895016258257,7,3,125.11083572992558
26.756393081820484,2.494250531341191,14,3,106.41481893515338
34.25814995216863,11.070504246395556,26,1,165.96850949059055
34.10314961325258,1.241980018876897,13,0,90.28922425286925
97.90523625392763,9.047281641995824,17,1,169.12857676149363
109.5253855118508,3.6802366452198143,19,2,172.39265124281314
90.00425181165916,5.839434210629648,6,3,139.10780000081087
135.46070581694505,4.330406051560498,2,1,149.40400642634847
64.9844695428445,5.335090746974237,28,0,149.97763072376398
54.285450353823286,10.785688577763683,11,1,141.82618844676514
124.23189538273523,4.456825734347626,20,4,195.8282689600731
46.83150062233432,8.496069604453458,23,0,142.7282478124448
135.58670473287336,7.140756032986495,27,2,210.97645566709107
21.458536962777963,9.955067480439721,25,3,152.67023008421302
136.38545920491669,14.05244608987137,2,1,202.19303320703185
25.179189434069134,10.988581458153755,19,0,140.00273867876766
126.93717364376853,3.2241056788613514,13,4,178.21928396544027
83.32413309035599,0.4677470259192701,14,0,126.53281599487806
139.15577553431604,3.933960664497376,24,5,206.67623136438002
28.855587768247865,8.926168960503823,29,4,176.09208630296274
86.46251412815849,0.7713872022637552,13,2,135.13247925261203
136.3163042742919,7.445493708018545,6,3,168.8846301746168
82.77174130041786,8.952642733753338,16,2,156.84936905045797
95.52783657623151,5.013658362254413,29,1,173.99295897248402
103.48984267815406,11.56368305618733,11,0,161.5805858647204
74.54492777213278,1.5989737970065772,19,5,152.41662416570932
95.3069696100876,1.1270667260371314,3,4,122.98254473887418
90.11771743077203,10.92283134305405,8,4,175.38017140611208
128.1389612589187,7.432369743092977,5,0,170.90653073517475
25.453565640974944,10.32603594641604,15,5,152.18126794179966
53.715582751067636,6.522410079056193,24,0,143.09527432764995
134.04937808918703,3.696030498586602,27,1,195.91969003014137
126.83165406690996,12.286534765112997,21,2,211.47377315721712
74.67881033428554,11.991238184534689,21,4,201.31955341387808
94.41591173618441,10.420447062816402,20,1,187.29303891796917
53.28574195773592,4.082177058449441,20,2,138.61107790482782
42.57453916685136,8.853460003036307,1,1,112.99309016532473
